filename,relfreq_NOUN,relfreq_VERB,relfreq_ADJ,relfreq_ADV,unique_PERSON,unique_LOC,unique_ORG
0130.a4.txt,1631.336405529954,995.3917050691244,479.26267281105993,497.6958525345622,8,0,3
3001.a4.txt,1493.815413891532,1303.5204567078972,504.28163653663177,485.25214081826834,3,0,0
3062.a4.txt,1732.418524871355,960.5488850771869,771.869639794168,488.8507718696398,6,0,4
0122.a4.txt,1650.14164305949,1041.0764872521247,609.0651558073654,403.6827195467422,7,0,5
1090.a4.txt,1490.5149051490516,1165.311653116531,686.5401987353206,406.5040650406504,7,0,3
0169.a4.txt,1472.1919302071974,1275.8996728462378,719.7382769901855,348.9640130861505,3,0,1
0177.a4.txt,1092.0034393809115,1410.146173688736,739.4668959587274,515.9071367153913,6,0,4
0106.a4.txt,1378.299120234604,1065.4936461388074,713.5874877810362,410.55718475073314,7,0,5
3037.a4.txt,1447.3684210526317,1094.4976076555024,657.8947368421052,400.7177033492823,18,1,7
0165.a4.txt,1867.6337262012694,1015.412511332729,407.9782411604715,398.91205802357206,7,0,2
0205.a4.txt,1405.4927302100161,1066.2358642972536,533.1179321486268,468.49757673667204,11,0,3
2031.a4.txt,1587.9017013232512,982.9867674858223,652.1739130434783,472.5897920604915,10,0,2
1100.a4.txt,1424.083769633508,1109.9476439790576,617.8010471204188,429.31937172774866,6,0,2
2040.a4.txt,1400.0000000000002,1270.0,440.0,350.00000000000006,7,0,2
1112.a4.txt,1449.1362763915547,1142.0345489443378,614.2034548944338,537.4280230326295,7,0,1
1012.a4.txt,1733.0677290836654,956.1752988047808,776.8924302788845,358.56573705179284,8,0,1
0196.a4.txt,1243.2012432012432,1204.3512043512044,582.7505827505827,419.5804195804196,5,0,2
2076.a4.txt,1445.5445544554455,1178.2178217821781,594.059405940594,455.4455445544554,4,0,1
2015.a4.txt,1578.9473684210525,1041.8904403866811,601.5037593984962,494.09237379162187,10,1,3
0188.a4.txt,1679.035250463822,1020.4081632653061,612.2448979591836,463.8218923933209,6,0,2
1055.a4.txt,1472.2753346080306,1003.8240917782026,602.2944550669216,420.65009560229447,10,1,1
2019.a4.txt,1536.0824742268042,1278.3505154639174,484.5360824742268,412.37113402061857,6,0,1
2064.a4.txt,1425.5091103965703,1189.710610932476,535.9056806002144,353.6977491961415,8,0,0
2007.a4.txt,1406.8825910931173,1113.3603238866397,475.7085020242915,445.34412955465586,7,1,3
1036.a4.txt,1548.9749430523918,1150.3416856492026,626.4236902050114,501.1389521640091,10,0,2
2021.a4.txt,1421.5202369200395,1273.4452122408688,473.8400789733465,414.61006910167816,3,0,1
1010.a4.txt,1691.818903891978,818.109610802224,746.6243050039715,468.6258935663225,11,0,3
0215.a4.txt,1728.2958199356913,948.5530546623794,586.8167202572348,313.5048231511254,11,0,4
2042.a4.txt,1463.4146341463413,1043.90243902439,653.6585365853658,273.1707317073171,9,0,0
0219.a4.txt,1228.813559322034,1197.0338983050847,773.3050847457628,625.0,7,0,1
1102.a4.txt,1405.940594059406,1099.009900990099,801.980198019802,425.74257425742576,7,1,3
1061.a4.txt,1440.7582938388625,1165.8767772511849,559.2417061611375,369.66824644549763,4,0,3
2050.a4.txt,1440.162271805274,1085.1926977687626,699.7971602434078,212.98174442190668,5,0,1
1049.a4.txt,1369.2946058091288,1296.6804979253113,809.1286307053942,497.9253112033195,7,0,1
0198.a4.txt,1128.4046692607003,1147.8599221789882,428.01556420233464,359.92217898832683,4,0,5
2005.a4.txt,1627.2965879265091,1119.8600174978128,507.4365704286964,533.6832895888015,7,0,3
1034.a4.txt,1520.3426124197003,1124.1970021413276,674.5182012847965,578.1584582441113,9,0,2
1057.a4.txt,1322.5255972696245,1194.5392491467576,511.94539249146754,409.55631399317406,7,0,2
0186.a4.txt,1525.9740259740258,1244.5887445887447,541.1255411255411,346.32034632034635,2,0,5
2066.a4.txt,1682.9268292682927,1109.7560975609756,731.7073170731707,451.2195121951219,9,0,2
2017.a4.txt,1665.0342801175318,1067.5808031341821,626.8364348677767,430.95004897159646,6,0,0
0194.a4.txt,1678.4630940343782,1183.0131445904954,576.3397371081901,394.3377148634985,7,0,3
0223.a4.txt,1367.2654690618763,1377.245508982036,459.0818363273453,389.2215568862276,5,0,4
2074.a4.txt,1448.9990467111536,1267.8741658722593,600.5719733079122,371.78265014299336,6,0,2
0120.a4.txt,1263.9029322548029,1375.1263902932253,546.0060667340748,333.6703741152679,5,0,4
3003.a4.txt,1812.8161888701518,1121.41652613828,716.6947723440136,328.8364249578415,5,0,0
4031.a4.txt,1273.8214643931794,1223.6710130391173,391.1735205616851,491.4744232698094,6,0,0
0104.a4.txt,1487.758945386064,1120.527306967985,649.7175141242938,386.06403013182677,4,0,4
0179.a4.txt,1750.741839762611,1048.4668644906035,909.9901088031652,217.6063303659743,10,0,2
4023.a4.txt,1301.8322082931534,1137.897782063645,617.1648987463839,559.3056894889104,8,1,0
0108.a4.txt,1441.6058394160582,1304.7445255474452,620.4379562043796,392.33576642335765,8,0,2
0175.a4.txt,1555.3235908141962,1075.1565762004175,709.8121085594989,407.098121085595,7,0,2
5009.a4.txt,1414.4736842105262,1019.7368421052631,697.3684210526316,322.3684210526316,5,0,1
1022.a4.txt,1512.532411408816,1175.4537597234228,553.1547104580812,484.01037165082107,7,0,2
0190.a4.txt,1329.1796469366564,1048.8058151609553,477.6739356178609,342.6791277258567,4,1,5
0227.a4.txt,1744.1860465116279,1124.031007751938,410.85271317829455,325.5813953488372,8,0,3
2062.a4.txt,1229.428848015489,1219.7483059051308,609.8741529525654,416.2633107454017,7,0,1
0235.a4.txt,1463.4146341463413,1166.4899257688228,657.4761399787911,296.9247083775186,5,0,4
