filename,relfreq_NOUN,relfreq_VERB,relfreq_ADJ,relfreq_ADV,unique_PERSON,unique_LOC,unique_ORG
5046.a2.txt,1797.6031957390146,1291.6111850865514,838.8814913448734,599.2010652463382,0,0,0
2021.a2.txt,1800.947867298578,1030.8056872037914,947.867298578199,687.2037914691944,0,0,0
1010.a2.txt,1990.2912621359224,990.2912621359224,941.747572815534,466.0194174757282,0,1,2
0215.a2.txt,1647.9400749063668,1410.7365792759053,961.2983770287141,461.92259675405745,0,0,0
2042.a2.txt,1821.8623481781376,1079.6221322537112,755.7354925775979,553.306342780027,0,0,0
5025.a2.txt,1874.1450068399454,1053.3515731874145,656.6347469220246,683.9945280437756,4,0,0
0219.a2.txt,1539.3794749403341,1276.8496420047732,608.5918854415274,644.3914081145585,0,0,0
1102.a2.txt,1826.4840182648402,1164.3835616438355,707.7625570776255,456.62100456621005,0,2,0
5029.a2.txt,1915.1670951156814,1233.9331619537274,681.2339331619537,475.5784061696658,1,0,1
1002.a2.txt,1741.7061611374406,1315.1658767772512,627.9620853080569,402.8436018957346,0,0,2
0207.a2.txt,1823.0563002680967,1260.053619302949,710.4557640750671,482.57372654155495,0,0,0
1061.a2.txt,1496.5986394557824,1326.530612244898,736.9614512471654,578.2312925170069,0,0,0
2050.a2.txt,2322.3350253807107,1002.5380710659898,939.0862944162437,380.71065989847716,0,0,2
5037.a2.txt,1923.5511713933415,986.4364981504316,776.8187422934649,530.209617755857,0,0,0
2005.a2.txt,2054.6448087431695,1191.2568306010928,721.3114754098361,469.94535519125685,1,0,2
0198.a2.txt,1853.448275862069,1020.1149425287356,790.2298850574713,359.1954022988505,1,0,0
1049.a2.txt,2451.108213820078,1043.0247718383312,899.6088657105606,443.28552803129077,0,0,1
1034.a2.txt,1395.8810068649884,1029.7482837528605,812.3569794050344,457.66590389016017,0,0,1
0186.a2.txt,1627.3291925465837,1316.7701863354037,633.5403726708075,645.9627329192547,0,0,0
1057.a2.txt,1236.8728121353558,1190.198366394399,688.4480746791131,431.73862310385067,1,0,0
0231.a2.txt,2073.310423825888,1134.020618556701,561.282932416953,423.82588774341355,1,0,1
5001.a2.txt,1882.5100133511348,747.6635514018691,801.068090787717,574.0987983978638,5,0,1
2066.a2.txt,2068.965517241379,1106.3218390804598,775.8620689655172,545.9770114942529,0,0,0
2017.a2.txt,1937.046004842615,1162.227602905569,847.457627118644,581.1138014527845,0,0,0
1026.a2.txt,1485.7582755966127,1393.3795227097767,608.1601231716705,284.8344880677444,0,0,1
