filename,relfreq_NOUN,relfreq_VERB,relfreq_ADJ,relfreq_ADV,unique_PERSON,unique_LOC,unique_ORG
0139.b4.txt,1523.4899328859062,1073.8255033557048,516.7785234899329,308.7248322147651,9,0,7
0103.b4.txt,1336.3705391040241,1138.9521640091116,592.255125284738,455.58086560364467,7,0,2
2034.b4.txt,1316.7795334838224,872.8367193378481,632.0541760722348,361.17381489841983,13,0,5
0200.b4.txt,1229.2817679558011,959.9447513812155,704.4198895027624,718.232044198895,9,0,2
0300.b4.txt,1581.5899581589958,1112.9707112970711,451.88284518828453,334.7280334728033,11,0,6
1021.b4.txt,1370.9063214013709,1081.4927646610815,479.8172124904798,403.6557501904037,11,0,4
0310.b4.txt,1522.491349480969,1107.2664359861592,663.2064590542099,397.92387543252596,12,0,2
1023.b4.txt,1253.1969309462916,946.2915601023018,805.6265984654731,792.838874680307,9,0,3
0158.b4.txt,1377.8705636743216,1203.8970076548364,605.4279749478079,563.6743215031315,14,0,1
1097.b4.txt,1475.4098360655737,1081.967213114754,557.3770491803278,465.5737704918033,11,0,3
1528.b4.txt,1389.4455577822312,1142.2845691382765,527.7221108884436,527.7221108884436,8,0,3
1003.b4.txt,1572.199730094467,1153.8461538461538,492.57759784075574,209.17678812415653,6,0,3
0318.b4.txt,1406.7561314206387,939.379916705229,374.82646922720966,351.68903285515967,14,0,3
0178.b4.txt,1532.8761597418313,1089.1488503428802,653.4893102057281,625.2521177894312,11,0,0
1532.b4.txt,1192.1965317919075,1148.8439306358382,390.1734104046243,520.2312138728324,13,0,4
0105.b4.txt,1209.26243567753,1166.3807890222986,523.1560891938251,548.8850771869639,13,0,4
1520.b4.txt,1274.6305418719212,966.7487684729065,578.8177339901478,406.4039408866995,4,0,3
1508.b4.txt,1290.0874635568514,1093.2944606413994,488.338192419825,313.4110787172012,12,0,3
0107.b4.txt,1806.4516129032256,1240.1433691756272,652.3297491039426,243.72759856630827,10,0,6
0140.b4.txt,1162.4072547403134,1129.4311624072548,395.7131079967024,469.9093157460841,10,0,5
2018.b4.txt,1243.8625204582652,1358.4288052373158,409.1653027823241,368.2487725040916,9,0,3
2030.b4.txt,1306.7784765897975,1160.0279524807827,489.1684136967156,419.2872117400419,11,0,4
0308.b4.txt,1353.8988860325621,1036.8466152527849,531.2767780634105,565.5526992287918,7,0,1
1069.b4.txt,1254.0983606557377,1172.1311475409836,557.3770491803278,704.9180327868852,8,0,6
0219.b4.txt,1533.4572490706319,920.0743494423792,483.27137546468407,418.2156133828997,16,0,2
1057.b4.txt,1428.5714285714284,1128.8265306122448,465.56122448979596,350.765306122449,7,0,2
1100.b4.txt,1514.6147032772365,1062.887511071745,478.29937998228525,301.1514614703277,5,0,2
1112.b4.txt,1344.8056086679414,1210.9623964308478,446.1440407903123,420.65009560229447,11,0,3
0165.b4.txt,1168.7306501547987,998.452012383901,433.43653250773997,371.51702786377706,10,0,5
