filename,relfreq_NOUN,relfreq_VERB,relfreq_ADJ,relfreq_ADV,unique_PERSON,unique_LOC,unique_ORG
0224.b7.txt,2101.6483516483518,1030.2197802197802,947.8021978021977,315.9340659340659,1,1,1
0137.b7.txt,2109.452736318408,965.1741293532339,815.9203980099503,348.2587064676617,4,1,2
0158.b7.txt,1838.407494145199,1229.5081967213114,737.7049180327868,491.8032786885246,1,1,0
0238.b7.txt,1688.0341880341882,1185.8974358974358,715.8119658119658,555.5555555555555,1,0,2
0178.b7.txt,1979.0828640386162,1021.7216411906678,949.3161705551086,716.0096540627515,4,0,3
0318.b7.txt,2076.7195767195767,912.6984126984127,820.10582010582,515.8730158730158,1,0,0
0185.b7.txt,1815.415821501014,1156.1866125760648,821.501014198783,618.6612576064908,1,0,0
0107.b7.txt,1632.8828828828828,1081.081081081081,1036.036036036036,540.5405405405405,0,1,6
0157.b7.txt,1270.5882352941176,1223.5294117647059,882.3529411764706,588.2352941176471,5,1,1
0219.b7.txt,2094.5945945945946,1002.2522522522523,1013.5135135135135,585.5855855855856,1,1,0
0198.b7.txt,2024.5398773006134,1079.7546012269938,809.8159509202454,503.0674846625767,0,0,2
0186.b7.txt,1714.2857142857142,1095.2380952380952,738.0952380952381,642.8571428571428,0,0,1
0223.b7.txt,1982.0828667413216,1041.4333706606942,862.2620380739082,447.9283314669653,0,0,1
0151.b7.txt,1934.2604298356512,1074.589127686473,910.2402022756005,442.4778761061947,2,0,2
0106.b7.txt,1762.8865979381444,1257.7319587628865,835.0515463917525,515.4639175257731,0,1,0
