filename,relfreq_NOUN,relfreq_VERB,relfreq_ADJ,relfreq_ADV,unique_PERSON,unique_LOC,unique_ORG
3523.b2.txt,2279.608192341941,1175.4229741763136,694.5681211041853,329.47462154942116,2,0,7
1541.b2.txt,2006.335797254488,876.4519535374868,897.571277719113,601.9007391763464,2,0,1
1528.b2.txt,1699.6402877697842,1052.158273381295,827.3381294964029,287.7697841726619,6,0,0
1532.b2.txt,1476.0147601476015,987.0848708487084,913.2841328413284,507.380073800738,11,1,6
3501.b2.txt,1700.7534983853607,904.1980624327234,613.5629709364908,269.1065662002153,5,0,10
1104.b2i.txt,1863.905325443787,1074.9506903353056,552.2682445759368,473.37278106508876,2,0,1
1006.b2.txt,1810.436634717785,1011.7145899893504,638.9776357827476,447.2843450479233,0,0,2
3508.b2.txt,2039.4736842105262,1085.5263157894738,838.8157894736842,345.3947368421053,4,0,1
0140.b2.txt,1969.6969696969695,1000.0,595.959595959596,515.1515151515151,4,0,2
3511.b2.txt,1930.4666056724611,1116.1939615736505,576.3952424519671,402.56175663311984,4,0,5
1057.b2.txt,1783.8246409674982,1126.228269085412,710.506424792139,491.307634164777,1,0,2
3504.b2.txt,2061.3614573346117,1083.4132310642378,671.1409395973154,325.98274209012465,7,0,2
0300.b2.txt,1739.1304347826087,1322.463768115942,824.2753623188406,371.3768115942029,2,0,3
3506.b2.txt,1808.2788671023964,1067.5381263616557,588.2352941176471,413.9433551198257,3,0,1
3503.b2.txt,2111.8721461187215,947.4885844748858,764.8401826484018,353.88127853881275,4,1,6
3013.b2.txt,1580.2171290711701,1001.2062726176116,687.5753920386007,398.0699638118215,7,0,9
2070.b2.txt,1641.9386745796241,1186.9436201780416,731.948565776459,494.5598417408507,6,0,3
0103.b2.txt,2075.471698113208,1096.136567834681,566.0377358490566,377.35849056603774,3,0,1
3507.b2.txt,1676.3969974979148,984.1534612176814,950.7923269391159,366.9724770642202,3,0,2
0134.b2.txt,1720.6132879045997,928.4497444633731,1192.504258943782,630.3236797274276,3,0,1
3520.b2.txt,1996.8051118210865,1078.2747603833866,686.9009584664537,351.4376996805112,4,0,4
1003.b2.txt,1800.262812089356,1208.9356110381077,801.5768725361366,381.07752956636006,7,0,2
3505.b2.txt,1869.5652173913045,1184.7826086956522,750.0,423.9130434782609,5,0,1
1508.b2.txt,1447.7468839884946,1351.869606903164,604.026845637584,316.3950143815916,4,0,2
4012.b2.txt,1968.810916179337,1072.1247563352827,643.2748538011696,467.8362573099415,0,0,0
2070.b2i.txt,1637.0808678500987,1183.4319526627219,729.7830374753452,493.0966469428008,7,0,3
2030.b2.txt,1568.8622754491018,1377.245508982036,598.8023952095808,562.874251497006,0,0,0
2012.b2.txt,1828.0739934711644,892.2742110990206,761.6974972796519,217.6278563656148,2,0,1
1100.b2.txt,1506.3731170336036,1066.0486674391657,741.5990730011588,463.49942062572427,4,0,1
3518.b2.txt,1287.0275791624106,1287.0275791624106,572.0122574055158,316.6496424923391,8,1,8
4036.b2.txt,1689.623507805326,982.5528007346189,771.3498622589532,440.77134986225894,10,2,8
1112.b2.txt,1873.015873015873,928.5714285714286,587.3015873015873,349.2063492063492,17,0,3
1097.b2.txt,1762.0481927710844,1001.5060240963855,685.2409638554218,527.1084337349398,4,0,2
2034.b2.txt,1773.7003058103976,1055.045871559633,535.1681957186545,519.8776758409786,4,0,3
1520.b2.txt,1744.5742904841402,1202.0033388981637,617.6961602671118,425.7095158597663,5,0,3
0165.b2.txt,1912.4218051831992,1018.7667560321715,759.6067917783736,303.8427167113494,1,0,0
1021.b2.txt,1981.981981981982,1036.036036036036,639.6396396396397,351.35135135135135,6,0,3
4038.b2.txt,1964.0971488912353,1341.077085533263,527.9831045406547,506.86378035902857,2,0,2
1104.b2.txt,1863.905325443787,1074.9506903353056,552.2682445759368,473.37278106508876,2,0,1
2066.b2.txt,2120.822622107969,1169.6658097686375,912.5964010282777,501.28534704370185,3,0,3
3522.b2.txt,1936.7088607594937,1063.2911392405063,797.4683544303797,544.3037974683544,5,0,0
2032.b2.txt,1937.869822485207,1065.0887573964496,769.2307692307693,369.8224852071006,2,0,4
1006.b2i.txt,1810.436634717785,1011.7145899893504,638.9776357827476,447.2843450479233,0,0,2
3020.b2.txt,1796.6436327739389,1095.7551826258639,552.8134254689043,256.6633761105627,2,0,2
2028.b2i.txt,1872.8323699421965,1283.236994219653,797.6878612716763,358.38150289017346,2,0,0
0310.b2.txt,2308.4780388151175,949.9489274770173,510.7252298263534,449.438202247191,5,0,1
0139.b2.txt,1540.1540154015404,1243.1243124312432,902.0902090209021,473.04730473047306,2,0,2
0313.b2.txt,1511.3547376664058,1041.5035238841033,877.0555990602975,477.68206734534067,6,1,4
3519.b2.txt,1648.3516483516482,1208.7912087912089,668.4981684981685,384.61538461538464,5,0,0
0308.b2.txt,1563.7860082304528,1012.3456790123457,913.5802469135803,641.9753086419754,1,0,4
2019.b2.txt,1638.1418092909537,1173.5941320293398,806.8459657701711,562.3471882640587,1,0,1
0200.b2.txt,1761.904761904762,1142.857142857143,1028.5714285714284,600.0,2,0,11
1023.b2.txt,1508.5714285714287,948.5714285714287,708.5714285714286,480.0,5,1,5
1533.b2.txt,1795.4378219278883,1206.7696835908755,713.7601177336277,301.6924208977189,7,0,4
3525.b2.txt,1805.3927315357562,1113.7162954279015,820.6330597889801,410.31652989449003,5,0,5
3509.b2.txt,1910.1123595505617,1011.2359550561797,786.5168539325842,510.7252298263534,3,0,3
2028.b2.txt,1894.7368421052631,1298.2456140350876,807.0175438596491,362.5730994152047,2,0,0
