filename,relfreq_NOUN,relfreq_VERB,relfreq_ADJ,relfreq_ADV,unique_PERSON,unique_LOC,unique_ORG
0502.c1.txt,1321.8390804597702,1219.6679438058748,434.2273307790549,408.6845466155811,15,0,5
0238.c1.txt,1092.8961748633878,1163.1537861046058,398.12646370023424,288.8368462138954,18,0,3
0165.c1.txt,1742.4857839155159,816.4094232331438,580.8285946385053,284.3216896831844,27,0,3
0140.c1.txt,1573.5833673053403,933.5507541785569,472.89033836119035,403.58744394618833,38,0,5
0200.c1.txt,1177.6547559134374,1021.6406643180674,649.2199295420231,508.30397584297936,17,0,8
0501.c1.txt,1231.933929800413,1025.4645560908466,461.11493461803167,426.70337233310397,14,0,5
0219.c1.txt,1379.3103448275863,974.8010610079576,563.6604774535809,484.0848806366048,26,0,6
